ORDEM;NU_INSCRICAO;NU_NOTA_MT
6093;bfba1e49d00553fd9228c2a8344aaed26a7b480f;
6094;595409c80bb3f68a571112e469a5bad0d8bb824b;446.1
6095;c71f510444e6267d9e4b15350d6ee50752a32caf;395.6
6096;d48f508aae20dfd32a5f2fff0cb57acad09fe654;404.9
6097;f6d30710c50308f8566d265d9897760e041e6c82;518.1
6098;cdf1599a270bece726bfb9c744070d6a858c17ee;426.3
6099;bbf637f7248beec71b38cd3b2668de93a33a993c;
6100;a8f03350b5c63bc2d99495b970f694fffd87e72a;484.4
6101;3b37efb8c64329e1801254353926caf3097d3109;
6102;508a7024a7e1382e647285b3bbe50c3564665e45;341.5
6103;348c2ccba8771bc957f4ef631e6ef8fe3f504dca;411.4
6104;c19ed95ac698577f69603bee9e3843750fe9eeb8;576.6
6105;393b09bc960f16222d2cb9c7380e6888b1240aca;659.1
6106;0ec76892c79c2b9c9cb2b2aa880e5c644e987fdc;491.3
6107;695d8f295707939befa91204c698a323ce4e4eb8;464.3
6108;d9fb6a11c0c8a22c25b919a1c8f0a5c2d6279a6f;
6109;2cbaa4e4848fd0e6d3a46dfaa707f04b287ae1f1;380.8
6110;3de4938df0b2912e139a9659b067795aa18c768e;567.7
6111;43535f81da51079cb9f0f12bd4380c3ea88a9cf7;685.1
6112;711f11df39967b409cd7de7251f2d1d9a01a3867;546.1
6113;9f64a9b1c23bf59d52b1363d4f1eb22d07d4616b;574.7
6114;702bc4df56556adae3334d928de1a0fd386fae3c;383
6115;a2a6a28ef47efa3756ff746775c11fd0ad96bba6;
6116;cc16a3e52f92e64a6de029659b662c4d52a2f216;400.5
6117;cac0a4827f9dbdabf81fa35d4d211111e7b8ed5d;
6118;128be6d8db78c90f1033d375d8ec8994cf83f376;
6119;16f5d445d3bcb3aef567fe4f3ca9f06e39380006;481.1
6120;e3fb9b78c8ba1ca37d2b8b691f55044082a5f3f7;481.3
6121;2935192bf4e8afd9c38d4d1c86391e710157ddf6;508.1
6122;bab094e09123ba040fd3f59c5675cc07a758318f;708.1
6123;3543a7a5fe7716c25992e0ff780943b7e8108e0a;416.8
6124;f0eba70cf7012e36ec145e37590b1a774a1dc388;
6125;f9eb6f79dc4d54d809f7993fd620a376bdb9a8eb;466
6126;7d50165155db9dcdb7f2279994c901569ceec5d7;490
6127;5fcb673e0f15effe1557291f744bf62bf42276b9;432.6
6128;4760deded63f5ebc28d74546c6f538c9dfc203d6;
6129;f0788769506fa1f35d4f9f9d911a0bae12ffab93;372.4
6130;9606de60554a6fe8c797b28fee86a5322cbbfb7a;539.6
6131;896b9293510fa3e13ac96483f89439eb5934b6ea;374
6132;0dd2f2e3b224be48ffb578ef76b091c8bd22ffee;378.7
6133;ef1beee1cc5158de70332acdb5062b6ba3030c80;425
6134;266adc309e800dedab05db1ad16e79fe0f72cc02;
6135;9650edcfde67f96bebe84e183cdab12b2bf22dcb;
6136;73b3e088a8739cd00214d656da2ce94258ad2d18;430
6137;77a668275bc88fc0e3c3844b2628ccbba5c751ce;359.5
6138;be3976c44815d570de577db7fc984ad3344a39c0;423.8
6139;feded1ca44909b3c0c488675b133435dd0b5c74f;483.7
6140;34168916b4c54f83016ee43f7ad13577dd010387;387.1
6141;f6fa6197fae8c2e41e90b3d04311f58a07e25231;499
6142;a3de7a14d1161875948a403b0eba073845f03e3f;552.6
6143;0caad642876a72ec4e67d70ca2113847e62ff91d;
6144;6b15f6b0d505b06ba9f39f3ebc3cc5163bb0ffd5;474.6
6145;c4226460b26aa4005fb4d36ab984b9d89c1461a5;463.7
6146;b54747dbe08f89b501a11d95be54814f0401d95e;484.2
6147;346269c71b431b9890d3bd4d7e8c14b63c656fba;708.1
6148;756cb0d65434858537e60d99e3a15ae1619f6a0b;
6149;01cd5e5c83d55a82b227840f0f0f2c7acb2ac3fd;458.1
6150;13bc93e4d48ff0b005d73a9ee9badbcba85723ef;542.3
6151;dc095757a034ae73f573706a5ffc8ee817003cf3;461
6152;ea39f459f255a296a7a69300d280561ac2381354;488.2
6153;719f8dc873756eb8ff5d0931462a2c6b1c308479;562.3
6154;1eff6862706d87da479552e66b04ca6d2a257c71;652.8
6155;4d397d400adfca97948b1337ef3f73cfb852d5e8;
6156;273885ce0d14eb4ebaf4222d2dbde8938c10d335;
6157;15853d64230359b48ccd695fbd7fe337cd6f240b;451.3
6158;5c9d4647609b8d5e143aecd92888b856a71c30ec;
6159;14ca251d3f83baa0fcf1bd125c3149ef02c1d47f;
6160;901c1bf7fbe58e865dfadf92cc3b3bf377844cc9;432
6161;1723679c213db2d6e6bf25ccf3bf3387abfe86cf;336.8
6162;62b20b4ae772874dbafb33fccfee00430991175d;376.1
6163;0e39f0643936838cb8c1d3b375f1acaa6d50817c;320.5
6164;26eb700281ffeeaa4be04f7ca646dac52eb215b9;491.5
6165;7d983a7c7a368d7590a12db50fca512fbe464886;420.7
6166;b1c191a229c4719119ae8d1ab4f3a7374fdd0622;369.6
6167;c050f7b6688525537f4fa14511961db7bba4e869;481.1
6168;f3e0a2382e5a65260f0f14140fc524f8a70bdc35;410.2
6169;490196630a80aadc7393270d0185371a3ed163dc;462.4
6170;2fd83c4ecdfec3649c5fbc8475927c936b4001aa;372.3
6171;a694225180bb780fe6532624b3da97a51c246017;
6172;1fceba70d5d2f96b396c8487ec19bcdc08c40e48;401.7
6173;9acb6a87165f0951f53b1fe1350858787868dfde;525.2
6174;94e950cf259d0b4adafefaceafd485fbbf4f36f8;
6175;7eba2dea64392d69d1f8043afa450a5a9097b649;377.1
6176;336d886bbd8362e0ef84e7984e74970b91171f05;363.5
6177;c3674ab5dee8bf14fcc5b306bc6092b719deea35;
6178;f9835b4e4fb52568647fb9275b190b0714c19f3a;
6179;4e8fee2fbee127708460481079cd8586da630b84;352.5
6180;d553aa8f5e2150a3fa4bc1e12f4644730058dbe2;729.9
6181;676641002a9baa3c1923d2dfea10a3b7f68ef113;375.7
6182;4aa47e49db411b2b33c26cadea4d58f7f81042eb;599.7
6183;4353b8ad44a879a3ab76b1096b4e737315f8545f;
6184;818d0dfe12103c276d48cf9e9df2e744a5f0c889;547.8
6185;c6ef7a7fa040710f81bb9a6285d2d57895f09d39;414.1
6186;f478018047df1d500346235e0893f810711534c6;430.1
6187;20c4530473ff61e689f4b7276fe71940e5b1b692;445.2
6188;2ab26e11bbc3aaa61a0406ec624d19ddfd38dbad;602.4
6189;3702242d5577d0da87bf8bf1002a93f8352904fa;566.8
6190;2b10ba9a8b573f5814038f901677dd114b1f40f4;527.3
6191;56cc6588978f1978d1a2aa7b3191836bafc4f6ea;494.4
6192;5efb3aac1cdfcf0818b426a0a2cd657154667c37;
6193;2cb552b0c7dc4bc4dd0e6d04aa5ef3337b743595;526.6
6194;748ebfe757eb3689c8744a7a7a8849576e3ad84a;
6195;1dedf8b8295b8377a770fc2251c3a62f41b862d2;387.3
6196;5bc43c8785201f14d5b6e3dbd38de8ff63d1fe86;388
6197;f1c950b07b7fa58c93d85084c3b3e33bcd8d29af;612.4
6198;f1cafc54ee31d81e4c8dfb9a0ae984b1f2615900;426.1
6199;715c3efb8ff23b2ccc4fabf039133c7802340631;
6200;13ee949a50e018c67d95cce5b21eb85615fb8fd5;425.3
6201;ecd137876d63d4c6358c119db3188881e79cf3bd;
6202;9a2294052b9e8c33f938ad48808ac072df715d02;464.6
6203;5c8ee8a96261b3719f9325b4ac59578bc5bbc658;
6204;fdc1886ba687a3104f34b797a98eb4e9b06d96c0;658.2
6205;ccbe86fff92be623195ad5ab63c92a7c7ffec9e0;478.5
6206;4f76e3eafa40d015873053a093b55f9bcc475985;512.7
6207;dac4dcd3c58d85811c2375d30bcb710987c9ed75;
6208;dcd4ee74f2c0a72638a38a3002966cea0b802cb9;364.8
6209;f6e6fae6cba9f9c4c4638682bcaa4e7532734d6b;657.3
6210;99df9567e713064b21b86eaec129796c9a979bfe;385.8
6211;e7a7334afd4b66509b8ef21c6b37f2c761ea4717;525.5
6212;554f7cec83e3cff3a8a1d2f65bef6ccdd977a74c;365.3
6213;97b9b85f453a1bb24b7c420172e56e94ee5cfca7;398.5
6214;20d98f904e19ba593ea065a17554b69c2cdd5658;
6215;21dcbf27b995defb6da4208d482522ac5c967ebc;447.7
6216;2836ef063d8921cce9b4653bef62c20d8c1db71c;387.7
6217;6ddc85b156b43eab78536a16944c06618df78c89;788.4
6218;d7812e0b34221ded0fc8ffae5ff7758cf8f43617;380.7
6219;9696c8e9f8ba9e647429e11b9a48395fd1968a02;348.5
6220;d771c4a2a1c4f64b48f83736fb432f7651f365a9;544.8
6221;8717be03fa6968e48e4967619bda66c713f61ec3;425.7
6222;810c58608cdbf5aebff85c8d4132ecf60318c167;
6223;56e4607c84be1ce0b11485c25f0f5bc6b0c60388;640.4
6224;6b8b336121296eeeeb339509eb467be5807e5e26;352.4
6225;dd18dd8707aa66529710fe70738ff7f738530231;518.8
6226;821a2f40b85166681a85fdfec5dfc48e646c05af;376.7
6227;b033e2588d0ffa0d287c4a60b9742d867da00ad6;559.5
6228;015f8adf51a35c0c378609dffbdd3bb9ccf305fa;
6229;f6c233ed69f462d051a1360189f6a6a66f21cc5e;394.1
6230;04e9dc8eb4eeabd57660ed2da2fc534d062bfab5;
6231;9fd722518ae724a5926f72da691ddbedb3fa4785;590.2
6232;2541a4afd061553c9f6030275a601929e781f981;570.1
6233;8f2ae62c51ae40acacb89817661b185bcc9a1cc2;434.7
6234;dff40e48394c643d34d16f1bd56829f548dbc6b8;602.2
6235;7675e0a905686efc6e30f9cf02cf8679b284301f;432.4
6236;a90d89f32a848eefa220fdb60d579369d5354552;588.3
6237;140b75375a4420f56a7a520c35a6c0bec25261c2;399.1
6238;613797e0ac4120376b4496377180cde51afcc6fd;
6239;f1660e8f0372d65f6ed4a73ae5a9dee33d0f07b9;
6240;4302037e4f14ff3e331e2c4c4ce409fe278172a6;349.4
6241;8cd9dddfa6f68d85e018b872438bb4fa2dee294e;727.8
6242;5ad69f470ae660d1c44bca6bda9a6dc91841b04d;420.2
6243;540acb40ee9bf1dc18d0f33467985d90f3be5dd4;
6244;9d51ba1f4d19ee2546e13ee50ab0b6515924993d;
6245;1b32bcd3939b43487abebd44f1a6689042f3fe59;518.2
6246;cf1196273d9f3992f8cf68167e8699ddfde65317;443.4
6247;aa49d9a83e6c52ea8fd8bf61792b4181e8e09609;401
6248;045a7855602d716227d24ea9b7bf695e828e3b18;377.5
6249;4853bcd634076efa17812ee91c2a091780a0eaf0;380.9
6250;38a26049562a16408af114dab3a3bcac683cb40e;799.6
6251;1405e9e456d8127aa00933e8257bb288c538fcbf;511.3
6252;3d78a54979dd740d1a89b4be287d7203facb1a10;
6253;fb5824cb193cc6404ca81c88ed310053f905ebac;427.2
6254;6bb192606f9dec4db121c348131c29b57235b77b;
6255;5c0c5459de4ccb2fa5b332cba7f7db9034be25a7;515.1
6256;d2480af726cc36fb77601546a577ea75e4f6060a;496
6257;30ebdf059236ede022bd9550627973bf95cef9e5;339.9
6258;66a349b46ee38ac714b996d17be4f3afdd8d859f;
6259;c3fb4dbb4d31d1f430625f2a7ffe19c6254a91ee;455.1
6260;592654fda6b91c2178d4372c5822fc901e450df2;462.6
6261;16e7ee5e76f02e8fa242424bcd234417b26e60d3;395.2
6262;25955ff10da8b9c74982b012ab82b6956104a028;404.4
6263;f1db0a34ca772423673fe92404f10dd5e545a1a6;698.9
6264;a20965638be8eb1af9bc4eabe6b2d3bf82010a94;711.3
6265;fa9d83fe06b2213503b92c9979b823028e10943e;498
6266;113921d363928184c79f04e1be4d3a6b2642a4c0;400.5
6267;f30621624184c249a164812487aacd3c21ae1379;377.4
6268;70bf6e38d51efbc74520ae9334088edc6bd505c4;594.1
6269;9e431c811afd062157a9b5e92f9e0ab1e60d1fa0;405.7
6270;fe502b37ddb6fc3219c3ff072716cdef2724cea1;419.8
6271;a0c01ba15246879caaf010290a3d76bb4cb25f39;476.1
6272;7f9204c3dfe70b377dd961e6d86f49df9b25a705;666
6273;92474b78b37ed6e53185a13cf7001610edb9acf8;
6274;e7dee7f19d4120ff65ce138293063281bc0d88b5;518.6
6275;5bf9ce1d847cdf218116da85a4f8088abd397d47;505.7
6276;3a5a91ebc3fa862858059a749b51eccc3ea5c19e;347.2
6277;d2d1d2730ffb4074da106674c1631984ad0027f4;341.9
6278;20156607452f8e119bebab47a203ecc0fbf96331;573.7
6279;13c85b9f10eeac7a36175b86b86afa80bf3d8fcc;495.7
6280;8194f152ad4dcdd94f91940794204e770c94f9a2;372.8
6281;66c19fc444f3f739d16bb0bf1537300b14e544c1;
6282;279fe34607a36c8d6101290c5690d6bc8acb2f57;
6283;e0e6ef829067fd6ab44a766f71376ed5111b9ac2;
6284;0517d59dc21a2a83d26d85d804bc24986dd28999;493.5
6285;ab2aadb78c36a88850914af32d2ec3a1d2758708;642
6286;8c90d9e34360976ae4dd6bde9a5be8fd22dc0242;362.2
6287;36ceb056d0fd6bcd35bd7a3c20496ad91475dc26;331.3
6288;42372bf6ed7278f4b68f88a3dc4ef4084459f690;385.8
6289;ea9f63df84603ffefe6b667b9f9e78b129d37e76;373.2
6290;2b54cc3132fc8d9229b9a537980498b2d85aef18;357.2
6291;9a279932fc2d7b2480cc2a80c16e267975be1dd9;
6292;5b1038ca6ddadef9a999c4ebea1fad682294f7b5;543
6293;483cce855a037573e83ea15da1fbf022f2c819ca;648.8
6294;3f1c13ca2bd4b48e2eb7611170add1e6e310a0e5;505.7
6295;eb903a3f0ce2033aec949629de0004e01595b59f;442.1
6296;f7a04cf3bc6cdc40acf158bac8e2188f3c8ffbc8;405
6297;8f23c6204eee46ca7cd78aa3e8c05728a6490061;550.4
6298;6b4eb7f3d227f4da54aafa51addab224668e5d3b;345.6
6299;3021561bd84a789664e1ca56c796a1db6e230662;435.9
6300;5bbec18abe62d10d9e8091ae1b17cf6647605d14;378
6301;bb9c7d172518c444ecee272dcacfa757fede0ce9;429.9
6302;7a928045177041cf98671d90325138fdf7900b1e;
6303;8c8c69a8f8f90b5a783f46e0fdb2566300c8c680;367.5
6304;ad715d0ec6028c10c8a194246f4aca9112c050c1;551.3
6305;b6d0d6200c7a00053adec46b7ec71cefab0f5722;
6306;eb121c45310d845f2951ba6463577241dfe093a6;672.5
6307;c7adff9ee0f284e006460494e76adc5f85752926;424.3
6308;faf2a966d6ff0d86be57f1c3dd4a314741d26ce1;
6309;5a487e6482bc40b143b4f627cf637a7f7b2c56d2;614
6310;371334ab204fb5078000f9c7f3c6356a57c3d847;
6311;3050c0d375e77379c24a065c5df1f6be5b1d88be;605.5
6312;dea3592c90c3427c22da6b77fc53156257b995b6;503.7
6313;cce9a4afb080b4d081771a3ebf6082513b3f47b2;
6314;0edfd73a3fe9b239bd59dd52a4b5c8e1624ece24;476.2
6315;8349d00f24dfd3ad7b9d21a002690ea0785aa50a;578.2
6316;87a347932c5a398812b4321ae9cf469f42010f8c;574.9
6317;539c407f5ea12ad3705d43a8c231c319a17a8f96;598.6
6318;b08324ff8a25de13e484051a01e80a7055c9c6f1;564.1
6319;feebf00f9bc31c7d1ae361af382898b1d69a0364;450.5
6320;6db7f8546c242666b1da3456e5327d699b969da7;435.8
6321;0b186a0cb4f07604c8f658f1bb748118d9f209c1;
6322;4bc90de16c2a39fa1c4325af4e734a1f32b311a2;
6323;c8f1dbeb26f0c096b858050ced117355e6925668;517.5
6324;5bf9ab0c3a79fa4512aae2528cfedf407af48586;611.2
6325;2073dc69eb2068e69eb7b71a93050368aa055acf;
6326;6ee394b1ec72dff23f718ff0bbbf53646037c432;396.6
6327;b42d2422dccf26cb33272e6b931f6d42132733d6;
6328;dd060ce881e90d00af3d53a9f93aa7c743ab3fa2;
6329;7dcc14369067bc3921cc3838e6a8a93b4c39bcae;652.2
6330;e51510adc48a938058fbff24a3ff79f84038a7bd;
6331;22912a8e84f2350a7fa2e3d9f36bbe9a0722c2e5;486.5
6332;010ecd754317b086126f4c86ed1260dd7c018beb;
6333;19fb285691d8b5a596ba3d43d5653bb24b1b838a;
6334;4b0ff2c2ef2dd29d3522fcbcd586ffcc0064e093;687.6
6335;467b20c23602a791b7ad11d0c4659d892023bf66;612.8
6336;2670836906c3a8ecfdca633b384e529aaecb8667;
6337;5892c5fe7e49f71f126808a8ac0e912c1e52f20a;
6338;e181fe3316ab51ccfdf5a3128888f4de6a829abd;
6339;c3daec17e7a9ff37da531906f5f06afa61a760e1;
6340;67972e12c5763adb7c821b50dbab34ea57de0482;
6341;16cf59ae6af1380cdc471847d32077797a730dd3;
6342;b2088242ec216d5c1e9bf666d01baeb03a1508dd;412.3
6343;63a1b08ed93d2ac99471aa1ad5dc2efe2c6b137f;
6344;050557045a18aa7ab2a43f3be919db013ebe5ec2;404.4
6345;92bdcb50628f701b8b591700fb4fa2f49cb3b24f;
6346;7b02c29d58b4ef3c74a7ba8aab6694220460beb3;574.2
6347;82dfa69b6904c7f0c6086efe225ede7abf6f003e;
6348;bc9b8be8d084dcfcc4ed756094d29010ae90c34c;674.1
6349;96f3c3ca0dff9ac3571cb84c2800eb40196f150a;
6350;ea6659fd80a3ecc80745ef4a8e6c0b47089d1820;615.9
6351;80f1dafafa1c0c1197fad6e5b786ede64a328a94;
6352;a0b59a33c53dc6c15fc4ccd4721d5d541f555217;692
6353;89789278e311d155d3f634a1662ae219c91b7f6b;435.8
6354;bd70a12345ec40d96b29f804a5867ac07743e3d5;440.2
6355;fc1c7f6cae95c49a909e671ac76c64d9ecf96ae9;534.8
6356;8af195de9e442518b7dfab1f7d0c43fa531b5d63;423.5
6357;7bd8e0ccb76fd43e848a99b322718396df959c5b;537.3
6358;e1bf49cdd64d123fe94368eab07c5a0444274774;
6359;02484199fb3556a2d08a137b7b59a57075c78635;
6360;6012f0e03e22ab277e12738ed3b4d2ecba76dbfd;433.5
6361;dd5f1ffef3a978ccc954907506bd322aed072c02;356.1
6362;9de489555ad508a6405a98dc000b0faeb862b33b;449.1
6363;13feda70d3cfcb58f94503f8233d9f3e947c65d6;501
6364;59cfcfc0135684f25fcda6ed59942d6a81cddf30;553.3
6365;8fcee177b6dc1903b77b5a8d07dc6c4b61d600ee;439.9
6366;c4ae0341a93eb68cdf788f453328c1f8d8e7f6c5;439.2
6367;2f40b2ec3b4e35457456b80f8a253db53b97fa00;360.7
6368;b348efaea0a508035d57e80dc879cc79216445dd;428.1
6369;972ae8b1676170935c05661445f810f6cbaaf38c;
6370;2e86aa3487c4452aa599287f670c956ecd3f4a6e;
6371;3c646d36b3fddcdac570f7d51440f5d16486107c;554.7
6372;ad8dcb949f478a0e9318cd509b36a65a1ddceb8a;685.3
6373;b076adb520153153bde062ac1247bd0a6f722bbe;419.6
6374;4ca7fb3d33ce9356f26b0485bdab5d312eee2f4f;351.7
6375;a4a944a7bbf37b8a0afcfe1ac58ee9c2e68905e6;562.5
6376;6b2e8b0da0f0e9318d24986db3eb1aa23ae8533e;373.5
6377;e8d347e10c19c71706171bb212d15ec26381d954;417.7
6378;ba4a10ec007d14c32c3264973d42f221eb72af78;380.7
6379;5be80cc95fde1ee9fa8159016ae6fa87565946e8;448.9
6380;329477b0867ac7d6870662f28d7fcd5c90aeee01;385.7
6381;b41c8e1d4df20d5f2018fafe3b7b3091b166a00a;516.9
6382;1f8b16dc3453b9b8346bdbd3528929b0d47aa658;625.7
6383;db9f90e64773b759ce5136c9c824e51cbb9b4436;479.9
6384;1b632b35be62889facab5fd73575c70e1dca032a;549.9
6385;6c5f42d14837c2ec7c6ed498e45eaaaac7e6d6c5;347.6
6386;807617fa9b25b83357ad9e5e760980dc7161c263;450
6387;4b4437bf7ee92346b82dbddece54ffb642180a32;528.1
6388;67c4e2d64153ba7a2ef2c78b16ab0676d1403b02;545.3
6389;1373c4b89a83da32a13216201bcd425f26d670ab;417.9
6390;0d628b5e849f46dd8a52fcbe86e2b48057fe5718;347.2
6391;ada7bbd6d2c6621181168512299a9ce363503dcf;402.6
6392;d7e8552937f69732132c285bd3fd8fa75a1abac1;550.5
6393;ae7c3da01f08fb9ecef7d80c452ddb1eea7867bb;
6394;0d55f20cd82dc9062e6c14778e967beca4297734;655.2
6395;780a13fd37041a65185622a33f731835c41d4004;647
6396;31daf51980849caf320172b2d9e83966d93c92e8;445.5
6397;b73cdd80c844146d7eb08f106df533a8a8c6e1ff;490
6398;ae805bdf3d349db09cc22ecad47978aa4b7e1a96;426.6
6399;68e8a0ce5861530d73a5d103429b8ae065c3397a;567.2
6400;2534315e991fbbf9a562dbfe21db37593793062e;430.4
6401;6d7f2785748ae7b3db11ebbefa2d28c2c1429f51;
6402;e8d89d0a2dc5ce226e87fbcc6930a29033bce7d3;
6403;7b05010ceba597e3d08dc8712dbf73ba77279388;
6404;a1248c3f52721cd0a9863d6e57a6a100ff9c366d;471.9
6405;702a67d5eecf62001f8216c3743b09e96cea02e5;
6406;f1b9852678b22fde597a2677ebe15037294ce4ca;423
6407;4df79d8f3dea7c845399c16f8684bd59449dd9fd;510.6
6408;f9b68e30784ccd3c1c7e73923e65027fd3b74ef1;566.2
6409;235971c17290d5857cdf94c199b17f11e43631a1;397.7
6410;21dfd7c3d0c97a3bb7e7a638d151b3604138e7f0;469.5
6411;38c27cf97e33e0353682a5f031ad9f04b849ed17;389.5
6412;2b7ee6afed39c9088705768ac5fcfe047ec4c56b;390
6413;19acc612d263f4933b27ca7ccacec5e5b6e3b1c1;
6414;94b395069feb5a7ead9fbc5adbafc57b210ae8f0;345.3
6415;4706c2b998b375455c886cd60ca45043ae0a508f;420.2
6416;346d07fe87f7eb13892835710ccef56e92c45ba2;488.5
6417;528f02cd5d473bd5ee993f27697cc8a7f7aa4e34;363.9
6418;81518b81df8e581198d9c3f552ee0bd4010e4381;443.3
6419;7ba5c382c70739e125135d767dcbe0531248a934;396.3
6420;da7fe12ec5ff5077d2ce6d2c40be4d1c0882daed;529.4
6421;3568aaa1490e46e345c45866a44b6089be85aa19;482.4
6422;51c2ce3af1338e34c827c64676003923c23fa90d;
6423;ec6b86fff3c2145eaad87688a22752e558abe49d;506.1
6424;87342ba9ad4ce0a4a4ca9aa6a50178dae278395b;556.4
6425;bd1ed3f9a683da559081fc75c720bb6344d189fa;341.4
6426;ca61e9989dfaa7cff1abe57498efcaaf1d6b5496;509.2
6427;4bcaa03483d12bfac26c30637ae2bbb1b16220b1;404.9
6428;2fee5cddbd0ae939b68e387df9b76b88a764181f;419.8
6429;1cb720a6ea4bb67f1946253f922e9074e533727d;627.2
6430;4640196fdcb1b65d06060704fcbd5c048ece63f8;
6431;6d5a09b3b9f425d3de1cd4c5ca7f770f3a33f51a;
6432;3f27d5465c642185af2fc2c34b729a4a21a6ef49;410.7
6433;7af718dc849ab73239b07adfe26a84eb3e47a927;674.4
6434;eda525ea637235d986b124f4c3a8093685450f66;557.1
6435;65c931f5e6aa64aed6ad972aa09c1d8d7aaab125;444
6436;9c21fd140db889fac9b4d5d435322f03b9cff34d;
6437;cce3591658fb1864aa96fcbd231dac637b0ace23;
6438;6c74da49ffaf2c366f082b094aff802361a61abe;413.3
6439;f62f2cfd562854ba03f4b33510f5f50243dbfa74;471.6
6440;582f524fe357eb4e67f0f6b799e544a676636559;508
6441;b66a82fa2fd2eda59589ac3999a7ccb3ccc7aa3a;
6442;cd8237187574a06923aca8ffe7b68230e8bbe953;581.8
6443;39b63f0bb61f81ccc26670ef9b6b7a130f9354d4;513.9
6444;d058bba16f75c046545952b6b3e0a11cfc191ae8;437.5
6445;a78af582fe706e61016cb78b0cdfc71fb3acf73c;
6446;464cafce362a658867262297039dad2f7eb94b6c;
6447;0ba272aa82b4fb67ccbe6bf13d156aba8f8106ef;435.9
6448;188c108365b5679a393e0b0e19b92cdd178281c8;469.6
6449;c472c93c62b24a573f8dc0d72dac0fb1da573bbe;359.8
6450;8b81b208e58127605407a6153391924b3105c9d2;577.1
6451;3b7c3f15da72d89c2f4330c5b5397f638e7f1b7a;372.8
6452;a0b730dabaaea1f0958483a61537549cc68ce316;437.3
6453;d030fabaf8e946669929a96101360da346622169;356.1
6454;7910084d994eedd97e09f4966ec615e64d9d82a4;596.4
6455;9f93773190d6f0ac7143fda3ab73846fa94fcfda;405.3
6456;757b60cc15f72b04ae1bb1e484cc4e061653a6e9;386.4
6457;b35e5aa1cf77dd7014ef16421c39269f0f279507;465.5
6458;7d85af7025fe4691470e592b90404ed3dcc3aa77;369.9
6459;681f120fb6d6b481a87103f0ed1be7280755585c;538.8
6460;14bd7b5c7d377562a141d3131f408ebe7aae481a;571.6
6461;b5ccba9969b4681f39e87791581d73a186e2e8a6;
6462;2904fc0fd7a17efa35a45a456621f220c9d39fa4;430.5
6463;8507921eceb8219b3bfd71c6fc1cf117652569c4;367.5
6464;48288a3c0b25d551d99e7a6c8f7dc22ae225a52e;
6465;23e22cb3750696bdf2ce2e4ed08ff7d4cfdac808;592.3
6466;76d57d1d7758cbb34740d89f5be930c2db654a39;563.9
6467;a910b49cb69b08a1d6ea3753064285701e1516df;488.5
6468;8e8b09b2ebafafd02e8de13afd57ab17eff21236;758.5
6469;c3eaf9ae7ab75976b2a8feeea530c45dd8579746;408.9
6470;b8d052fceaa3f40eb32e4d193c1adb6b684fd531;491.5
6471;0fb80f1e12b63db3f849dc6aa0e42317da3f72fd;494.5
6472;a34f61a0a100fe52d8ae59c4d32292b812d7149a;
6473;8244af0f22e365c28bd1350144effbd4bcc7ff26;386.2
6474;e8a281c4fa26ff6562fcbe8b334c2640d11dd237;391.1
6475;5ba0cf7079dd0abaa4bffab2b19abaca068701c8;516.4
6476;d9f7cfa901240b53b12b3f1090f6b9eaa34b2cba;
6477;4bb804f5ce6709e1899f11116954ccef4e86da74;476.7
6478;3ead84fea58c4ea716256c2dd119c6ec626c3ae6;360.9
6479;b74b533dc571103a7aa1d38450c73931dc73e6f1;498.9
6480;5d6f77605d7cc7de72d07db85f783447d65ff92d;
6481;5b77823d5a9a1b14ae58aa9263de7f8c6f38d7fb;367.2
6482;e0de48be6d61157de37dd7bc71e5de0d9ea46f92;
6483;8760d05e24afd079a22a15b38a769e2efeaddce8;
6484;2e472203fdb3ff4816e98b03f102e5c7775aa250;347.7
6485;750d73e6f0ada67ef8e3ffac5417728b4e75bc79;469.2
6486;87e95a930913802cb9e985e8542467699f35086e;
6487;82e6147faf7d935d16a252e4244d38e57ff29367;452.9
6488;a2009ba857e7655a52a1b1061c7f9534519336d8;460.6
6489;ab7ee50ecff04fe1831e637cc144f18477f63897;676.8
6490;62f94845c90a2f4b8e7118998e20e5c075e8597e;397.5
6491;bbc20d6362c3be8d6ba052c7c90d5677b3d9d034;470.2
6492;c3cb8b5dc1b3806a60ff656f5c642a6273fb0880;637.7
6493;e07448ffb3d9ae2d6c99fdab05b718281154fe71;
6494;bf7a5911f7181b01b0940f89d1e868d0af9c64b6;587.8
6495;2638ee93fd58971f0eca460dde6f73443dede9b2;525.4
6496;5fb8f72edf62b450c40b00fe11168e99b90e4d7a;426.2
6497;03d38534d70b8c489561ed9251c80cf9aa98ed17;657.1
6498;2e715e2ead4a502ccca64f512b52496e76815331;
6499;61eae33967634c38d6307fbd4cd96f8eeca800a5;374.9
6500;d6dafef505e0b6437305de98d8c0b57244b33305;
6501;62a9238c106e2b8edf75a5abb45f118ee598ed18;402.2
6502;15c732ae8caaf6ab14cf55c3c49d60d053cc855b;
6503;8c86c591c99d0ecaa17bbc6f7a7f1e3f3904b517;504.4
6504;ef3cd76daf3a9cde2e581836738199ac194160c2;
6505;21fa3f817b62a15ea6398e42f274449112744eac;679.8
6506;75e9db4c8da7f6b8e7d556256ace40f2666e8eea;451.4
6507;279008af310e348b11d05280ef5ffa21f9741dc6;393.9
6508;4c627ee9329dda15713db8da9bf329914898f829;688.4
